2015-03-06 11:25:29,327 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:25:29,327 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 2ms)
2015-03-06 11:25:29,433 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of umbraco.interfaces.ITree
2015-03-06 11:25:29,453 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 6ms)
2015-03-06 11:25:29,497 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:25:29,497 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:25:29,497 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of umbraco.interfaces.ITree
2015-03-06 11:25:29,513 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 2ms)
2015-03-06 11:25:29,622 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of umbraco.interfaces.IApplication
2015-03-06 11:25:29,622 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 4ms)
2015-03-06 11:25:35,964 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:25:36,096 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:25:36,152 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:25:36,200 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:25:36,248 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:25:36,316 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:25:36,372 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:26:10,919 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:26:11,039 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:26:11,115 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:26:11,195 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:26:11,243 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:26:11,347 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:26:11,423 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 8] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:26:12,572 [7] INFO  Umbraco.Core.PluginManager - [Thread 10] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:26:12,572 [7] INFO  Umbraco.Core.PluginManager - [Thread 10] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:26:20,404 [7] INFO  umbraco.BusinessLogic.Log - [Thread 5] Log scrubbed.  Removed all items older than 2015-01-05 11:26:20
2015-03-06 11:27:06,417 [7] INFO  Umbraco.Core.PluginManager - [Thread 5] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:27:06,417 [7] INFO  Umbraco.Core.PluginManager - [Thread 5] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:27:12,893 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 14] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:13,057 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 14] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:13,197 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 14] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:13,333 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 14] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:13,413 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 14] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:13,553 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 14] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:13,641 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 14] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:17,685 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:27:17,685 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:27:31,352 [7] INFO  Umbraco.Core.PluginManager - [Thread 16] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:27:31,352 [7] INFO  Umbraco.Core.PluginManager - [Thread 16] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:27:36,936 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:37,064 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:37,160 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:37,316 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:37,408 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:37,584 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:37,676 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:27:39,840 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:27:39,840 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:27:46,638 [7] INFO  umbraco.BusinessLogic.Log - [Thread 16] Log scrubbed.  Removed all items older than 2015-01-05 11:27:46
2015-03-06 11:27:51,602 [7] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:27:51,602 [7] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:28:02,748 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:02,872 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:02,916 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:02,980 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:03,084 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:03,244 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:03,364 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 5] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:06,279 [7] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:28:06,279 [7] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:28:08,655 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 9] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:08,735 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 9] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:08,795 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 9] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:08,895 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 9] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:08,963 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 9] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:09,151 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 9] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:09,247 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 9] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:28:10,627 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:28:10,631 [7] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:28:59,106 [7] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:28:59,106 [7] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2015-03-06 11:29:00,118 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 15] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:29:00,150 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 15] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:29:00,174 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 15] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:29:00,234 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 15] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:29:00,298 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 15] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:29:00,402 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 15] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:29:00,462 [7] WARN  Umbraco.Web.PublishedCache.XmlPublishedCache.PublishedMediaCache - [Thread 15] Dropping property "WBWysiwyg" because it does not belong to the content type.
2015-03-06 11:29:01,920 [7] INFO  Umbraco.Core.PluginManager - [Thread 5] Starting resolution types of Umbraco.Web.Trees.TreeController
2015-03-06 11:29:01,920 [7] INFO  Umbraco.Core.PluginManager - [Thread 5] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
